sampleId	species_name	species_initial	Experimental_condition	type	Line_origin	Research_Team	Set	latitude	longitude	altitude	continent	country_code	state_province_code	city	locale	collection_day	collection_month	collection_year	date	bio_rep	tech_rep	fruit_type	FR	RR
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.174_CS3-2.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	174_CS3-2	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_174_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_174_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.175_CS3-6.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	175_CS3-6	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_175_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_175_2.fq.gz
D_mel.heat_shock.US-KY-Lex.15_7_2019.exp.176_HS1-8.1	drosophila_melanogaster	mel	heat_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	176_HS1-8	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_176_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_176_2.fq.gz
D_mel.heat_shock.US-KY-Lex.15_7_2019.exp.177_HS3-4.1	drosophila_melanogaster	mel	heat_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	177_HS3-4	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_177_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_177_2.fq.gz
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.178_CS3-6.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	178_CS3-6	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_178_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_178_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.179_CS3-8.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	179_CS3-8	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_179_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_179_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.180_CS3-10.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	180_CS3-10	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_180_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_180_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.181_CS3-9.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	181_CS3-9	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_181_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_181_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_mel.control.US-KY-Lex.15_7_2019.exp.182_C1-2.1	drosophila_melanogaster	mel	control	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	182_C1-2	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_182_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_182_2.fq.gz
D_mel.control.US-KY-Lex.15_7_2019.exp.183_C2-4.1	drosophila_melanogaster	mel	control	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	183_C2-4	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_183_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_183_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_mel.control.US-KY-Lex.15_7_2019.exp.184_C2-9.1	drosophila_melanogaster	mel	control	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	184_C2-9	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_184_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_184_2.fq.gz
D_mel.adult.US-KY-Lex.15_7_2019.exp.185_A2-3.1	drosophila_melanogaster	mel	adult	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	185_A2-3	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_185_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_185_2.fq.gz
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.186_CS1-2.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	186_CS1-2	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_186_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_186_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.187_CS3-10.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	187_CS3-10	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_187_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_187_2.fq.gz
D_mel.heat_shock.US-KY-Lex.15_7_2019.exp.188_HS2-7.1	drosophila_melanogaster	mel	heat_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	188_HS2-7	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_188_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_188_2.fq.gz
D_mel.heat_shock.US-KY-Lex.15_7_2019.exp.189_HS3-10.1	drosophila_melanogaster	mel	heat_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	189_HS3-10	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_189_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_189_2.fq.gz
D_mel.cold_shock.US-KY-Lex.15_7_2019.exp.190_CS3-7.1	drosophila_melanogaster	mel	cold_shock	exp	experimental_evo	Teets	UKY_EE_set	38.040	84.5037	978	North_America	US	US-KY	Lexington	US-KY-Lex	15	7	2019	15_7_2019	190_CS3-7	1	banana_peach	/netfiles/thermofly/input_fastq.final/LU_190_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/LU_190_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.A.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32111	-72.8936	998	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	A	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1000A/SHC_CH1000A_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1000A/SHC_CH1000A_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.B.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32111	-72.8936	998	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	B	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1000B/SHC_CH1000B_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1000B/SHC_CH1000B_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.D.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32111	-72.8936	998	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	D	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1000D/SHC_CH1000D_CKDL230019815-1A_HCNVLDSX7_L3_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1000D/SHC_CH1000D_CKDL230019815-1A_HCNVLDSX7_L3_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.M.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32111	-72.8936	998	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	M	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1000M/SHC_CH1000M_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1000M/SHC_CH1000M_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.A.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	A	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200A/SHC_CH1200A_2.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200A/SHC_CH1200A_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.B.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	B	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200B/SHC_CH1200B_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200B/SHC_CH1200B_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.C.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	C	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200C/SHC_CH1200C_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200C/SHC_CH1200C_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.D.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	D	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200D/SHC_CH1200D_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200D/SHC_CH1200D_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.E.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	E	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200E/SHC_CH1200E_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200E/SHC_CH1200E_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.G.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	G	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200G/SHC_CH1200G_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200G/SHC_CH1200G_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.H.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	H	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200H/SHC_CH1200H_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200H/SHC_CH1200H_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.J.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	J	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200J/SHC_CH1200J_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200J/SHC_CH1200J_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.K.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	K	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200K/SHC_CH1200K_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200K/SHC_CH1200K_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.L.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.32083	-72.8867	1198	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	L	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1200L/SHC_CH1200L_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1200L/SHC_CH1200L_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.A.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.31972	-72.8861	1234	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	A	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1300A/SHC_CH1300A_2.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1300A/SHC_CH1300A_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.B.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.31972	-72.8861	1234	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	B	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1300B/SHC_CH1300B_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1300B/SHC_CH1300B_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.C.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.31972	-72.8861	1234	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	C	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1300C/SHC_CH1300C_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1300C/SHC_CH1300C_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.M.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.31972	-72.8861	1234	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	M	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH1300M/SHC_CH1300M_2.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH1300M/SHC_CH1300M_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.B.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	B	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400B/SHC_CH400B_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400B/SHC_CH400B_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.D.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	D	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400D/SHC_CH400D_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400D/SHC_CH400D_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.F.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	F	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400F/SHC_CH400F_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400F/SHC_CH400F_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.I.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	I	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400I/SHC_CH400I_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400I/SHC_CH400I_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.L.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	L	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400L/SHC_CH400L_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400L/SHC_CH400L_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.M.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	M	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400M/SHC_CH400M_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400M/SHC_CH400M_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.N.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	N	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400N/SHC_CH400N_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400N/SHC_CH400N_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.O.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	O	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400O/SHC_CH400O_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400O/SHC_CH400O_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.Q.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.29861	-72.9242	396	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	Q	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH400Q/SHC_CH400Q_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH400Q/SHC_CH400Q_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.A.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	A	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600A/SHC_CH600A_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600A/SHC_CH600A_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.B.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	B	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600B/SHC_CH600B_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600B/SHC_CH600B_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.D.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	D	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600D/SHC_CH600D_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600D/SHC_CH600D_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.F.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	F	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600F/SHC_CH600F_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600F/SHC_CH600F_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.G.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	G	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600G/SHC_CH600G_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600G/SHC_CH600G_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.H.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	H	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600H/SHC_CH600H_CKDL230019811-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600H/SHC_CH600H_CKDL230019811-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.I.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	I	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600I/SHC_CH600I_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600I/SHC_CH600I_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.K.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	K	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600K/SHC_CH600K_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600K/SHC_CH600K_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
D_aff.wild.US-VT-Cam.1_7_2022.w.L.1	drosophila_affinis	aff	wild	w	isofemale	Helms_Cahan	Daff_transect_set	44.30639	-72.9056	600	North_America	US	US-VT	Camels_Hump	US-VT-Cam	1	7	2022	1_7_2022	L	1	banana bait traps	/netfiles/thermofly/input_fastq.final/SHC_CH600L/SHC_CH600L_CKDL230019816-1A_HCNVLDSX7_L4_1.fq.gz	/netfiles/thermofly/input_fastq.final/SHC_CH600L/SHC_CH600L_CKDL230019816-1A_HCNVLDSX7_L4_2.fq.gz
